E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\780.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\781.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\782.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\783.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\784.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\785.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\786.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\787.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\788.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\789.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\790.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\791.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\792.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\793.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\794.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\795.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\796.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\EvaluationDataSetScale\DAMAGE\797.jpg 0
